track_id,genre,split
67009,Electronic,validation
67010,Pop,training
67011,Folk,training
67012,Folk,training
67013,Folk,training
67014,Folk,training
67015,Folk,training
67016,Folk,training
67017,Folk,training
67038,Jazz,test
67039,Jazz,test
67040,Jazz,test
67041,Jazz,test
67042,Jazz,test
67043,Jazz,test
67044,Jazz,test
67045,Jazz,test
67046,Jazz,test
67047,Jazz,test
67048,Jazz,test
67121,Rock,training
67191,Rock,training
67222,Electronic,training
67225,Electronic,training
67226,Electronic,training
67230,Hip-Hop,training
67232,Hip-Hop,training
67233,Hip-Hop,training
67234,Hip-Hop,training
67235,Hip-Hop,training
67238,Rock,validation
67239,Rock,validation
67240,Rock,validation
67248,Rock,validation
67269,Rock,training
67310,Electronic,training
67330,Pop,test
67331,Pop,test
67332,Pop,test
67333,Pop,test
67334,Pop,test
67336,Pop,test
67357,Pop,training
67358,Pop,training
67359,Pop,training
67360,Pop,training
67361,Pop,training
67362,Pop,training
67363,Pop,training
67364,Pop,validation
67365,Pop,test
67366,Pop,training
67367,Pop,training
67368,Pop,training
67451,Rock,training
67454,Rock,training
67455,Rock,training
67456,Rock,training
67457,Experimental,test
67458,Experimental,test
67459,Experimental,test
67462,Experimental,test
67465,Electronic,training
67496,Experimental,training
67500,Experimental,training
67507,Rock,training
67508,Rock,training
67509,Rock,training
67510,Rock,training
67530,Experimental,training
67531,Experimental,training
67546,Electronic,training
67552,Electronic,training
67558,Rock,training
67560,Rock,training
67561,Rock,training
67562,Rock,training
67566,Rock,training
67597,Folk,training
67598,Folk,training
67599,Folk,training
67600,Folk,training
67623,Experimental,training
67624,Experimental,training
67625,Experimental,training
67626,Experimental,training
67638,Electronic,validation
67650,Rock,training
67653,Rock,training
67671,Electronic,training
67672,Electronic,training
67701,Experimental,training
67707,Experimental,training
67734,Experimental,training
67736,Experimental,training
67752,Experimental,training
67755,Experimental,training
67760,Pop,training
67762,Rock,training
67763,Folk,training
67764,Folk,training
67765,Folk,training
67766,Folk,training
67769,Rock,training
67780,Rock,test
67781,Hip-Hop,training
67782,Hip-Hop,training
67784,Hip-Hop,training
67786,Hip-Hop,training
67787,Hip-Hop,training
67788,Hip-Hop,training
67789,Hip-Hop,training
67790,Hip-Hop,training
67791,Hip-Hop,training
67792,Hip-Hop,training
67793,Hip-Hop,training
67829,Experimental,training
68209,Jazz,validation
68210,Jazz,validation
68215,Jazz,validation
68220,Jazz,validation
68221,Jazz,validation
68222,Jazz,validation
68226,Jazz,test
68227,Jazz,test
68228,Jazz,test
68229,Jazz,test
68230,Jazz,test
68231,Jazz,test
68233,Jazz,test
68234,Jazz,test
68235,Jazz,test
68236,Jazz,training
68237,Jazz,training
68238,Jazz,training
68239,Jazz,training
68242,Jazz,training
68243,Jazz,training
68244,Jazz,training
68245,Jazz,training
68247,Jazz,training
68248,Jazz,training
68333,Rock,test
68334,Rock,test
68340,Jazz,test
68341,Jazz,test
68342,Jazz,test
68343,Jazz,test
68344,Jazz,test
68353,Pop,training
68354,Pop,training
68355,Pop,training
68356,Pop,training
68407,Experimental,training
68408,Experimental,training
68409,Experimental,training
68410,Experimental,training
68421,Folk,test
68424,Soul-RnB,training
68425,Soul-RnB,training
68426,Soul-RnB,training
68427,Soul-RnB,training
68428,Soul-RnB,training
68429,Soul-RnB,training
68430,Soul-RnB,training
68431,Soul-RnB,training
68432,Soul-RnB,training
68433,Soul-RnB,training
68434,Soul-RnB,training
68435,Soul-RnB,training
68444,Electronic,training
68445,Electronic,training
68447,Electronic,training
68507,Rock,training
68530,Hip-Hop,training
68531,Hip-Hop,training
68532,Hip-Hop,training
68533,Hip-Hop,training
68534,Hip-Hop,training
68535,Hip-Hop,training
68536,Experimental,test
68537,Experimental,test
68538,Experimental,validation
68539,Experimental,training
68540,Experimental,training
68541,Experimental,training
68542,Experimental,training
68543,Experimental,training
68549,Experimental,training
68551,Experimental,test
68570,Experimental,training
68571,Experimental,training
68573,Experimental,training
68576,Experimental,training
68579,Experimental,training
68582,Electronic,test
68583,Electronic,test
68587,Electronic,test
68588,Hip-Hop,training
68589,Hip-Hop,training
68590,Hip-Hop,training
68591,Hip-Hop,training
68592,Hip-Hop,training
68593,Hip-Hop,training
68594,Hip-Hop,training
68595,Hip-Hop,training
68596,Hip-Hop,training
68597,Hip-Hop,training
68598,Hip-Hop,training
68599,Hip-Hop,training
68600,Hip-Hop,training
68601,Hip-Hop,training
68680,Electronic,training
68681,Electronic,training
68683,Electronic,training
68707,Rock,training
68711,Rock,training
68712,Rock,training
68739,Jazz,training
68740,Jazz,training
68741,Jazz,training
68742,Jazz,training
68743,Jazz,training
68744,Jazz,training
68745,Jazz,training
68746,Jazz,training
68747,Jazz,training
68748,Jazz,training
68752,Electronic,test
68819,Rock,training
68820,Rock,training
68821,Rock,training
68837,Folk,training
68838,Folk,training
68839,Folk,training
68840,Folk,training
68841,Folk,training
68842,Folk,training
68843,Folk,training
68844,Folk,training
68851,Folk,training
68852,Folk,training
68853,Folk,training
68854,Folk,training
68855,Folk,training
68856,Folk,training
68857,Folk,training
68858,Folk,training
68860,Folk,training
68861,Folk,training
68862,Folk,training
68869,Experimental,training
68871,Experimental,training
68872,Experimental,training
68875,Experimental,training
68891,Electronic,test
68895,Electronic,test
68896,Electronic,test
68898,Electronic,test
68911,Rock,validation
68912,Rock,validation
68914,Rock,validation
68915,Rock,validation
68999,Experimental,training
69001,Experimental,training
69002,Experimental,training
69021,Instrumental,training
69027,Instrumental,training
69170,Electronic,training
69177,Rock,training
69178,Rock,training
69181,Pop,training
69182,Pop,training
69188,Pop,training
69193,Electronic,training
69196,Electronic,training
69199,Electronic,training
69200,Electronic,training
69201,Electronic,training
69204,Electronic,training
69206,Electronic,training
69207,Electronic,training
69210,Electronic,training
69211,Electronic,training
69222,Electronic,test
69223,Electronic,test
69258,Rock,training
69262,Rock,training
69263,Rock,training
69264,Rock,training
69270,Rock,training
69291,Rock,training
69303,Experimental,test
69362,Rock,training
69554,Hip-Hop,training
69555,Hip-Hop,training
69556,Hip-Hop,training
69557,Hip-Hop,training
69558,Hip-Hop,training
69559,Hip-Hop,training
69560,Hip-Hop,training
69561,Hip-Hop,training
69562,Hip-Hop,training
69563,Hip-Hop,training
69564,Hip-Hop,training
69567,Folk,training
69587,Electronic,training
69589,Electronic,training
69591,Electronic,training
69593,Electronic,training
69638,Rock,training
69647,Rock,training
69665,Experimental,training
69682,Experimental,training
69683,Experimental,training
69686,Experimental,training
69693,Rock,training
69694,Rock,training
69695,Rock,training
69719,Rock,training
69721,Rock,training
69724,Rock,training
69725,Rock,training
69726,Rock,training
69729,Electronic,training
69732,Electronic,training
69735,Electronic,training
69736,Electronic,training
69737,Rock,validation
69742,Rock,validation
69743,Rock,validation
69744,Pop,training
69745,Pop,training
69746,Pop,training
69747,Pop,training
69761,Folk,training
69762,Folk,training
69763,Folk,training
69764,Folk,training
69765,Folk,training
69766,Folk,training
69767,Folk,training
69768,Folk,training
69776,Rock,training
69784,Experimental,training
69785,Experimental,training
69786,Experimental,training
69787,Experimental,training
69788,Experimental,training
69789,Experimental,training
69791,Experimental,training
69792,Experimental,training
69793,Experimental,training
69798,Experimental,training
69822,Hip-Hop,training
69823,Hip-Hop,training
69824,Hip-Hop,training
69825,Hip-Hop,training
69826,Hip-Hop,training
69827,Hip-Hop,training
69828,Hip-Hop,training
69829,Hip-Hop,training
69830,Hip-Hop,training
69831,Hip-Hop,training
69833,Hip-Hop,training
69834,Hip-Hop,training
69835,Hip-Hop,training
69836,Electronic,training
69837,Electronic,training
69864,Experimental,training
69904,Hip-Hop,training
69926,Rock,training
69928,Rock,training
69939,Rock,training
69942,Rock,validation
69944,Rock,validation
69945,Rock,validation
69949,Rock,validation
69952,Rock,training
69954,Rock,training
69985,Electronic,validation
69987,Electronic,validation
69988,Electronic,validation
69989,Electronic,validation
69993,Electronic,validation
69994,Electronic,validation
69995,Electronic,validation
69996,Electronic,validation
70002,Experimental,training
70005,Experimental,training
70040,Rock,training
70041,Rock,training
70044,Rock,training
70163,Experimental,training
70168,Experimental,training
70171,Experimental,training
70172,Experimental,training
70173,Experimental,training
70174,Experimental,training
70190,Rock,training
70205,Rock,training
70206,Hip-Hop,training
70207,Hip-Hop,training
70208,Hip-Hop,training
70242,Electronic,training
70243,Electronic,training
70244,Electronic,training
70251,Rock,training
70272,Rock,training
70273,Rock,training
70275,Rock,training
70282,Electronic,training
70285,Classical,training
70299,Electronic,validation
70300,Electronic,validation
70301,Electronic,validation
70417,Classical,training
70418,Classical,training
70419,Classical,training
70423,Pop,validation
70424,Pop,validation
70425,Pop,validation
70426,Pop,validation
70434,Rock,training
70435,Rock,training
70437,Rock,training
70441,Classical,training
70442,Classical,training
70443,Classical,training
70444,Classical,training
70445,Classical,training
70446,Classical,training
70447,Classical,training
70448,Classical,training
70449,Classical,training
70450,Classical,training
70451,Classical,training
70452,Classical,training
70454,Classical,training
70455,Classical,training
70456,Classical,training
70457,Classical,training
70458,Classical,training
70459,Classical,training
70460,Classical,training
70461,Classical,training
70462,Classical,training
70463,Classical,training
70464,Classical,training
70465,Classical,training
70466,Classical,training
70467,Classical,training
70468,Classical,training
70469,Classical,training
70470,Classical,training
70471,Classical,training
70472,Classical,training
70509,Electronic,training
70512,Electronic,training
70517,Experimental,training
70654,Hip-Hop,training
70655,Hip-Hop,training
70656,Hip-Hop,training
70657,Hip-Hop,training
70658,Hip-Hop,training
70659,Hip-Hop,training
70660,Hip-Hop,training
70687,Rock,test
70768,Hip-Hop,validation
70769,Hip-Hop,validation
70770,Hip-Hop,validation
70771,Hip-Hop,validation
70772,Hip-Hop,validation
70773,Hip-Hop,validation
70774,Hip-Hop,validation
70775,Hip-Hop,validation
70824,Rock,training
70873,Pop,training
70874,Pop,training
70875,Pop,training
70876,Pop,training
70877,Pop,training
70878,Pop,training
70879,Pop,training
70885,Rock,training
70913,Hip-Hop,training
70914,Hip-Hop,training
70933,Classical,training
70934,Classical,training
70935,Classical,training
70936,Classical,training
70937,Classical,training
70938,Classical,training
70939,Classical,training
70940,Classical,training
70941,Classical,training
70942,Classical,training
70943,Classical,training
70949,Electronic,training
70953,Electronic,training
70954,Electronic,training
70957,Electronic,training
70959,Electronic,training
70962,Electronic,training
70964,Electronic,training
70965,Electronic,training
70968,Electronic,training
71090,Electronic,training
71091,Electronic,training
71094,Electronic,training
71095,Electronic,training
71097,Electronic,training
71099,Electronic,training
71100,Electronic,training
71101,Electronic,training
71104,Electronic,training
71105,Electronic,training
71106,Electronic,training
71109,Electronic,training
71111,Electronic,training
71112,Electronic,training
71132,Jazz,test
71133,Folk,training
71150,Hip-Hop,training
71151,Hip-Hop,training
71152,Hip-Hop,training
71153,Hip-Hop,training
71154,Hip-Hop,training
71156,Hip-Hop,training
71157,Hip-Hop,training
71158,Hip-Hop,training
71159,Hip-Hop,training
71160,Hip-Hop,training
71161,Hip-Hop,training
71164,Electronic,test
71172,Hip-Hop,training
71173,Hip-Hop,training
71174,Hip-Hop,training
71175,Hip-Hop,training
71198,Electronic,training
71199,Electronic,training
71201,Electronic,training
71215,Hip-Hop,training
71216,Hip-Hop,training
71217,Hip-Hop,training
71218,Hip-Hop,training
71221,Hip-Hop,training
71222,Hip-Hop,training
71223,Hip-Hop,training
71224,Hip-Hop,training
71225,Hip-Hop,training
71226,Hip-Hop,training
71227,Hip-Hop,training
71228,Hip-Hop,training
71229,Hip-Hop,training
71230,Hip-Hop,training
71231,Hip-Hop,training
71240,Hip-Hop,training
71241,Hip-Hop,training
71242,Hip-Hop,training
71243,Hip-Hop,training
71244,Hip-Hop,training
71245,Hip-Hop,training
71246,Hip-Hop,training
71247,Hip-Hop,training
71248,Hip-Hop,training
71249,Hip-Hop,training
71250,Hip-Hop,training
71251,Hip-Hop,training
71252,Hip-Hop,training
71253,Hip-Hop,training
71254,Hip-Hop,training
71255,Hip-Hop,training
71257,Rock,training
71261,Rock,training
71265,Rock,training
71272,Rock,training
71276,Rock,training
71303,Rock,validation
71304,Rock,validation
71305,Electronic,training
71306,Electronic,training
71308,Electronic,training
71310,Electronic,training
71313,Electronic,training
71317,Electronic,training
71318,Electronic,training
71320,Electronic,training
71321,Electronic,training
71345,Electronic,training
71346,Electronic,training
71365,Rock,test
71366,Rock,test
71370,Rock,test
71372,Rock,test
71373,Jazz,training
71374,Jazz,training
71375,Jazz,training
71376,Jazz,training
71377,Jazz,training
71378,Jazz,training
71379,Jazz,training
71380,Jazz,training
71381,Jazz,training
71387,Electronic,training
71388,Electronic,training
71389,Electronic,training
71391,Electronic,training
71394,Electronic,training
71396,Electronic,training
71401,Electronic,training
71405,Electronic,training
71406,Electronic,training
71408,Electronic,training
71411,Electronic,test
71412,Electronic,test
71415,Electronic,test
71416,Electronic,test
71418,Electronic,test
71419,Electronic,test
71433,Electronic,training
71438,Electronic,training
71488,Rock,training
71502,Electronic,training
71505,Electronic,training
71508,Electronic,training
71511,Electronic,training
71515,Electronic,training
71526,Experimental,training
71551,Electronic,training
71556,Electronic,training
71559,Electronic,training
71560,Electronic,training
71608,Rock,training
71614,Rock,training
71615,Rock,training
71617,Rock,training
71618,Rock,training
71619,Rock,training
71621,Rock,training
71622,Rock,training
71688,Hip-Hop,training
71689,Hip-Hop,training
71690,Hip-Hop,training
71691,Hip-Hop,training
71692,Hip-Hop,training
71693,Hip-Hop,training
71694,Hip-Hop,training
71695,Hip-Hop,training
71696,Electronic,training
71697,Electronic,training
71702,Electronic,training
71709,Pop,training
71710,Rock,validation
71714,Rock,training
71715,Rock,training
71722,Folk,validation
71723,Old-Time / Historic,training
71779,Instrumental,training
71781,Instrumental,training
71782,Instrumental,training
71783,Instrumental,training
71784,Instrumental,training
71785,Instrumental,training
71803,Electronic,training
71807,Electronic,training
71808,Electronic,training
71809,Electronic,training
71814,Electronic,training
71818,Electronic,test
71819,Electronic,training
71820,Electronic,training
71822,Electronic,training
71823,Electronic,training
71857,Classical,training
71858,Classical,training
71859,Experimental,training
71867,Rock,training
71871,Rock,training
71873,Rock,training
71874,Instrumental,training
71876,Instrumental,training
71877,Instrumental,training
71878,Instrumental,training
71879,Instrumental,training
71880,Instrumental,training
71881,Instrumental,training
71882,Instrumental,training
71884,Experimental,training
71885,Experimental,training
71920,Rock,training
71921,Rock,training
71922,Rock,training
71923,Rock,training
71926,Rock,training
71928,Rock,training
71930,Rock,training
71931,Rock,training
71932,Rock,training
71933,Rock,training
71934,Rock,training
71937,Rock,training
71946,Electronic,training
71948,Electronic,training
71950,Electronic,test
71952,Electronic,training
71953,Electronic,test
71956,Electronic,training
71960,Electronic,training
71964,Electronic,training
71966,Electronic,training
71986,Electronic,training
71988,Electronic,training
72005,Electronic,test
72007,Electronic,test
72027,Electronic,training
72028,Electronic,training
72046,Folk,training
72047,Folk,training
72050,Folk,training
72051,Folk,training
72053,Folk,training
72054,Folk,training
72055,Folk,training
72056,Folk,training
72057,Folk,training
72058,Folk,training
72059,Folk,training
72062,Rock,training
72063,Rock,training
72064,Rock,training
72070,Electronic,training
72071,Electronic,training
72072,Electronic,training
72074,Electronic,training
72076,Electronic,training
72129,Hip-Hop,training
72130,Hip-Hop,training
72131,Hip-Hop,training
72132,Hip-Hop,training
72133,Hip-Hop,training
72134,Hip-Hop,training
72135,Hip-Hop,training
72136,Hip-Hop,training
72146,Experimental,training
72147,Experimental,training
72148,Experimental,training
72149,Experimental,training
72200,Electronic,training
72204,Electronic,training
72210,Electronic,training
72229,Electronic,training
72234,Hip-Hop,training
72289,Rock,training
72290,Rock,training
72381,Jazz,validation
72382,Jazz,validation
72383,Jazz,validation
72384,Jazz,validation
72385,Jazz,validation
72386,Jazz,validation
72387,Jazz,validation
72388,Jazz,validation
72389,Jazz,validation
72450,Rock,training
72451,Rock,training
72455,Rock,training
72458,Rock,training
72468,Hip-Hop,training
72474,Electronic,training
72475,Rock,validation
72476,Pop,training
72513,Rock,validation
72514,Pop,validation
72562,Folk,training
72563,Folk,training
72565,Folk,training
72567,Folk,training
72570,Folk,training
72591,Electronic,training
72592,Electronic,training
72596,Electronic,training
72600,Electronic,training
72601,Electronic,training
72602,Electronic,training
72603,Electronic,training
72604,Electronic,training
72605,Folk,training
72606,Folk,training
72607,Folk,training
72608,Folk,training
72609,Folk,training
72610,Folk,training
72611,Folk,training
72612,Folk,training
72683,Electronic,training
72688,Electronic,training
72692,Electronic,training
72693,Electronic,training
72697,Electronic,training
72698,Electronic,training
72699,Electronic,training
72727,Rock,training
72728,Rock,training
72731,Rock,training
72736,Rock,training
72738,Rock,training
72781,Hip-Hop,training
72782,Hip-Hop,training
72783,Hip-Hop,training
72784,Hip-Hop,training
72785,Hip-Hop,training
72786,Hip-Hop,training
72787,Hip-Hop,training
72788,Hip-Hop,training
72789,Hip-Hop,training
72790,Hip-Hop,training
72926,Experimental,training
72927,Experimental,training
72928,Experimental,training
72930,Experimental,training
72986,Experimental,validation
73002,Electronic,training
73004,Electronic,training
73005,Electronic,training
73006,Electronic,training
73087,Pop,validation
73089,Experimental,training
73095,Experimental,training
73097,Experimental,training
73098,Experimental,training
73099,Experimental,training
73100,Experimental,training
73123,Electronic,training
73125,Electronic,training
73150,Classical,validation
73151,Classical,validation
73152,Classical,validation
73169,Folk,training
73170,Folk,training
73171,Folk,training
73172,Folk,training
73174,Folk,training
73175,Folk,training
73177,Rock,training
73178,Rock,training
73181,Rock,training
73183,Rock,training
73184,Rock,training
73188,Rock,training
73192,Rock,training
73308,Rock,training
73309,Rock,training
73327,Electronic,training
73328,Electronic,training
73330,Electronic,training
73335,Electronic,training
73336,Electronic,training
73338,Electronic,training
73341,Electronic,training
73343,Electronic,training
73363,Electronic,training
73365,Electronic,training
73366,Electronic,training
73367,Electronic,training
73368,Electronic,training
73369,Electronic,training
73370,Electronic,training
73371,Electronic,training
73372,Electronic,training
73442,Jazz,training
73443,Jazz,training
73465,Pop,training
73466,Pop,training
73467,Pop,training
73468,Pop,training
73469,Pop,training
73480,Rock,training
73483,Rock,training
73485,Rock,training
73494,Experimental,test
73495,Instrumental,training
73501,Country,training
73502,Country,training
73503,Country,training
73504,Country,training
73505,Country,training
73506,Country,training
73507,Country,training
73508,Country,training
73509,Country,training
73517,Rock,test
73519,Rock,test
73550,Hip-Hop,training
73551,Hip-Hop,training
73559,Electronic,validation
73561,Electronic,validation
73566,Folk,training
73568,Folk,training
73571,Folk,training
73572,Folk,training
73573,Folk,training
73580,Folk,training
73581,Folk,training
73584,Folk,training
73585,Folk,training
73587,Folk,training
73658,Folk,training
73660,Folk,training
73675,Folk,training
73760,International,training
73761,International,training
73762,International,training
73763,International,validation
73764,International,training
73765,International,training
73766,International,training
73767,International,training
73768,International,training
73769,International,training
73770,International,training
73771,International,training
73772,International,training
73773,International,validation
73774,International,training
73775,International,validation
73776,International,test
73777,International,test
73778,International,training
73779,International,test
73792,Pop,training
73797,Folk,training
73819,Experimental,training
73820,Experimental,training
73821,Experimental,training
73822,Experimental,training
73921,Pop,training
73990,Rock,training
74002,Pop,test
74048,Electronic,validation
74067,Electronic,training
74131,Electronic,validation
74132,Electronic,validation
74133,Electronic,test
74134,Electronic,training
74136,Electronic,training
74137,Electronic,training
74141,Electronic,training
74142,Electronic,training
74153,Electronic,test
74154,Electronic,test
74155,Electronic,test
74156,Electronic,test
74157,Electronic,validation
74162,Electronic,validation
74163,Electronic,validation
74185,Electronic,training
74198,Experimental,training
74233,Rock,test
74235,Rock,test
74237,Rock,test
74257,Rock,training
74258,Rock,training
74302,Experimental,training
74311,Experimental,training
74347,Experimental,training
74348,Rock,training
74354,Rock,training
74355,Rock,training
74360,Electronic,training
74364,Electronic,training
74370,Experimental,training
74371,Experimental,training
74372,Experimental,training
74373,Experimental,training
74374,Experimental,test
74375,Experimental,training
74376,Experimental,validation
74377,Experimental,training
74378,Experimental,training
74380,Experimental,training
74381,Experimental,training
74382,Experimental,training
74383,Experimental,training
74384,Experimental,training
74385,Experimental,training
74386,Experimental,training
74387,Experimental,training
74388,Experimental,training
74389,Experimental,validation
74390,Experimental,training
74391,Experimental,validation
74392,Experimental,training
74393,Experimental,test
74421,Folk,training
74424,Rock,training
74429,Rock,training
74430,Folk,training
74431,Country,training
74433,Hip-Hop,training
74437,Folk,training
74445,Folk,training
74482,Experimental,training
74519,Rock,training
74540,Electronic,training
74546,Folk,training
74557,Electronic,validation
74559,Electronic,validation
74560,Electronic,validation
74562,Electronic,validation
74633,Electronic,training
74666,Rock,training
74668,Rock,training
74669,Rock,training
74775,Rock,training
74776,Rock,training
74882,Rock,training
74886,Rock,training
74910,Rock,training
74912,Rock,training
74914,Rock,training
74915,Rock,training
74919,Rock,training
74937,Folk,validation
74941,Electronic,validation
74942,Folk,training
74944,Folk,training
74945,Pop,validation
74947,Electronic,training
74948,Electronic,training
74950,Hip-Hop,training
74951,Hip-Hop,training
74952,Hip-Hop,training
74953,Hip-Hop,training
74954,Hip-Hop,training
74955,Hip-Hop,training
74956,Hip-Hop,training
74957,Hip-Hop,training
74959,Experimental,training
74960,Experimental,training
74968,Electronic,training
74982,Country,training
74983,Country,training
74984,Country,training
74985,Country,training
74986,Country,training
74987,Country,training
74988,Country,training
74989,Country,training
74990,Country,training
75029,Electronic,training
75040,Experimental,training
75076,Hip-Hop,test
75078,Hip-Hop,test
75079,Hip-Hop,test
75084,Hip-Hop,test
75191,Pop,training
75194,Pop,training
75195,Pop,training
75196,Pop,training
75197,Rock,validation
75206,Rock,validation
75207,Rock,validation
75208,Rock,validation
75221,Rock,training
75222,Rock,training
75224,Rock,training
75225,Rock,training
75226,Rock,training
75227,Rock,training
75228,Rock,training
75229,Rock,training
75230,Rock,training
75231,Rock,training
75233,Rock,training
75237,Rock,training
75264,Rock,training
75265,Rock,training
75267,Rock,training
75269,Rock,training
75271,Rock,training
75272,Rock,training
75286,Rock,training
75292,Rock,training
75293,Rock,training
75294,Rock,training
75304,Folk,training
75306,Folk,training
75310,Pop,training
75314,Pop,training
75317,Pop,training
75318,Pop,training
75371,Hip-Hop,validation
75372,Hip-Hop,validation
75373,Hip-Hop,validation
75374,Hip-Hop,validation
75375,Hip-Hop,validation
75376,Hip-Hop,validation
75377,Hip-Hop,validation
75378,Hip-Hop,validation
75379,Hip-Hop,validation
75380,Hip-Hop,validation
75381,Hip-Hop,validation
75383,Hip-Hop,validation
75384,Hip-Hop,validation
75385,Hip-Hop,validation
75386,Hip-Hop,validation
75387,Hip-Hop,validation
75388,Hip-Hop,validation
75389,Hip-Hop,validation
75390,Hip-Hop,validation
75391,Hip-Hop,validation
75392,Hip-Hop,validation
75393,Hip-Hop,validation
75394,Hip-Hop,validation
75395,Hip-Hop,validation
75396,Hip-Hop,validation
75398,Hip-Hop,validation
75399,Hip-Hop,validation
75401,Hip-Hop,validation
75403,Hip-Hop,validation
75412,Hip-Hop,validation
75413,Hip-Hop,validation
75414,Hip-Hop,validation
75415,Hip-Hop,validation
75416,Hip-Hop,validation
75417,Hip-Hop,validation
75418,Hip-Hop,validation
75419,Hip-Hop,validation
75420,Hip-Hop,validation
75421,Hip-Hop,validation
75422,Hip-Hop,validation
75423,Hip-Hop,validation
75424,Hip-Hop,validation
75425,Hip-Hop,validation
75426,Hip-Hop,validation
75427,Hip-Hop,validation
75428,Hip-Hop,validation
75429,Instrumental,training
75430,Instrumental,training
75431,Instrumental,training
75432,Instrumental,training
75433,Instrumental,training
75434,Instrumental,training
75435,Instrumental,training
75436,Instrumental,training
75437,Instrumental,training
75438,Instrumental,training
75439,Instrumental,training
75440,Instrumental,training
75441,Instrumental,training
75442,Instrumental,training
75443,Instrumental,training
75605,Instrumental,training
75606,Instrumental,training
75607,Instrumental,training
75608,Instrumental,training
75609,Instrumental,training
75610,Instrumental,training
75611,Instrumental,training
75612,Instrumental,training
75650,Hip-Hop,training
75658,Hip-Hop,training
75667,Experimental,training
75673,Electronic,training
75675,Electronic,training
75681,Rock,training
75692,Pop,training
75704,Classical,training
75705,Classical,training
75706,Classical,training
75707,Classical,training
75710,Classical,training
75711,Classical,training
75712,Classical,training
75713,Classical,training
75714,Classical,training
75715,Classical,training
75716,Classical,training
75741,Electronic,test
75745,Hip-Hop,validation
75746,Hip-Hop,validation
75747,Hip-Hop,validation
75748,Hip-Hop,validation
75749,Hip-Hop,validation
75750,Hip-Hop,validation
75751,Hip-Hop,validation
75752,Hip-Hop,validation
75754,Hip-Hop,validation
75755,Hip-Hop,validation
75758,Electronic,training
75762,Electronic,training
75763,Electronic,training
75764,Electronic,training
75778,Electronic,test
75779,Electronic,test
75783,Rock,training
75785,Rock,training
75788,Rock,training
75844,Folk,training
75862,Folk,training
75865,Folk,training
75866,Folk,training
75869,Folk,training
75883,Folk,training
75891,Classical,training
75893,Classical,training
75894,Classical,training
75895,Classical,training
75896,Classical,training
75897,Classical,training
75898,Classical,training
75909,Rock,training
75914,Classical,training
75915,Classical,training
75916,Classical,training
75917,Classical,training
75918,Classical,training
75919,Classical,training
75925,Hip-Hop,training
75926,Hip-Hop,training
75927,Hip-Hop,training
75928,Hip-Hop,training
75929,Hip-Hop,training
75930,Hip-Hop,training
75931,Hip-Hop,training
75932,Hip-Hop,training
75933,Hip-Hop,training
75935,Hip-Hop,training
75936,Hip-Hop,training
75937,Hip-Hop,training
75971,Experimental,training
75972,Experimental,training
75973,Experimental,training
75974,Experimental,training
75975,Experimental,training
76029,Electronic,test
76030,Electronic,test
76032,Electronic,test
76033,Electronic,test
76036,Experimental,training
76069,International,training
76071,International,training
76072,International,training
76073,International,training
76074,International,training
76075,International,training
76076,International,training
76077,International,training
76078,International,training
76079,International,training
76091,Experimental,test
76128,Pop,test
76129,Pop,test
76130,Pop,test
76131,Pop,test
76133,Electronic,training
76137,Electronic,training
76153,Electronic,training
76204,Rock,training
76208,Rock,training
76293,Electronic,training
76294,Electronic,training
76296,Electronic,training
76318,Experimental,validation
76325,Experimental,validation
76349,Rock,training
76353,Rock,training
76356,Rock,training
76363,Instrumental,test
76375,Experimental,training
76381,Experimental,training
76386,Electronic,training
76387,Electronic,training
76389,Electronic,training
76392,Electronic,training
76394,Electronic,training
76425,Experimental,training
76437,Folk,training
76438,Folk,training
76439,Folk,training
76440,Folk,training
76441,Folk,training
76447,Electronic,training
76494,Rock,training
76500,Rock,training
76506,Rock,training
76507,Electronic,training
76510,Electronic,training
76512,Electronic,training
76542,Rock,training
76551,Rock,training
76553,Rock,training
76555,Rock,training
76655,Electronic,training
76656,Electronic,training
76657,Electronic,training
76664,Electronic,training
76665,Electronic,training
76757,Rock,training
76828,Rock,training
77195,Electronic,training
77210,Electronic,training
77211,Electronic,training
77215,Electronic,training
77381,Soul-RnB,training
77382,Soul-RnB,training
77383,Soul-RnB,training
77384,Soul-RnB,training
77385,Soul-RnB,training
77386,Soul-RnB,training
77387,Soul-RnB,training
77388,Soul-RnB,training
77400,Electronic,training
77517,Experimental,training
77518,Experimental,training
77519,Experimental,training
77520,Experimental,training
77521,Experimental,training
77522,Experimental,training
77523,Experimental,training
77524,Experimental,training
77525,Experimental,training
77526,Experimental,training
77556,Electronic,training
77564,Pop,training
77565,Hip-Hop,validation
77567,Electronic,training
77571,Hip-Hop,training
77572,Pop,training
77573,Country,training
77777,Rock,training
77778,Rock,training
77862,Electronic,training
77863,Electronic,test
77864,Electronic,training
77869,Electronic,training
77870,Electronic,training
77932,Electronic,training
77944,Electronic,training
77945,Electronic,training
77949,Electronic,training
77952,Electronic,training
78006,Rock,training
78011,Rock,training
78037,Experimental,training
78038,Experimental,training
78060,Rock,training
78064,Rock,training
78066,Rock,training
78096,Instrumental,training
78100,Instrumental,training
78133,Rock,training
78155,Hip-Hop,training
78156,Hip-Hop,training
78213,Folk,training
78297,Experimental,training
78304,Electronic,training
78314,Electronic,training
78516,Hip-Hop,training
